"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/04/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/05/2022","AQS","410510080","1","0.1","ppm","1","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/06/2022","AQS","410510080","1","0.1","ppm","1","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/07/2022","AQS","410510080","1","0.1","ppm","1","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/08/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/09/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/10/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/11/2022","AQS","410510080","1","0.4","ppm","5","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/12/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/13/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/14/2022","AQS","410510080","1","0.1","ppm","1","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/15/2022","AQS","410510080","1","0.1","ppm","1","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/16/2022","AQS","410510080","1","0.1","ppm","1","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/17/2022","AQS","410510080","1","0.1","ppm","1","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/18/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/19/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/20/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/21/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/22/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/23/2022","AQS","410510080","1","0.5","ppm","6","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/24/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/25/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/26/2022","AQS","410510080","1","0.4","ppm","5","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/27/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/28/2022","AQS","410510080","1","0.1","ppm","1","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/29/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"09/30/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/01/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/02/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/03/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/04/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/05/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/06/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","21","88.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/07/2022","AQS","410510080","1","0.5","ppm","6","Portland - SE Lafayette","21","88.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/08/2022","AQS","410510080","1","0.4","ppm","5","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/09/2022","AQS","410510080","1","0.4","ppm","5","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/10/2022","AQS","410510080","1","0.8","ppm","9","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/11/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/12/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/13/2022","AQS","410510080","1","0.5","ppm","6","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/14/2022","AQS","410510080","1","0.6","ppm","7","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/15/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/16/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/17/2022","AQS","410510080","1","0.5","ppm","6","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/18/2022","AQS","410510080","1","1.1","ppm","13","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/19/2022","AQS","410510080","1","1.3","ppm","15","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/20/2022","AQS","410510080","1","1.1","ppm","13","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/21/2022","AQS","410510080","1","0.4","ppm","5","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/22/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/23/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/24/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/25/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/26/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/27/2022","AQS","410510080","1","0.6","ppm","7","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/28/2022","AQS","410510080","1","0.7","ppm","8","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/29/2022","AQS","410510080","1","0.4","ppm","5","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/30/2022","AQS","410510080","1","0.5","ppm","6","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"10/31/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/01/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/02/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/03/2022","AQS","410510080","1","0.4","ppm","5","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/04/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/05/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/06/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/07/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","19","79.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/09/2022","AQS","410510080","1","0.7","ppm","8","Portland - SE Lafayette","20","83.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/10/2022","AQS","410510080","1","0.8","ppm","9","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/11/2022","AQS","410510080","1","0.4","ppm","5","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/12/2022","AQS","410510080","1","1","ppm","11","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/13/2022","AQS","410510080","1","1.5","ppm","17","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/14/2022","AQS","410510080","1","0.4","ppm","5","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/15/2022","AQS","410510080","1","0.1","ppm","1","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/16/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/17/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/18/2022","AQS","410510080","1","0.1","ppm","1","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/19/2022","AQS","410510080","1","0.1","ppm","1","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/20/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/21/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/22/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/23/2022","AQS","410510080","1","0.8","ppm","9","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/24/2022","AQS","410510080","1","0.8","ppm","9","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/25/2022","AQS","410510080","1","0.4","ppm","5","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/26/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/27/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/28/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/29/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"11/30/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/01/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/02/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/03/2022","AQS","410510080","1","0.1","ppm","1","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/04/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/05/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/06/2022","AQS","410510080","1","0.7","ppm","8","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/07/2022","AQS","410510080","1","0.7","ppm","8","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/08/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/09/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/10/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/11/2022","AQS","410510080","1","0.4","ppm","5","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/12/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/13/2022","AQS","410510080","1","0.6","ppm","7","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/14/2022","AQS","410510080","1","0.6","ppm","7","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/15/2022","AQS","410510080","1","0.4","ppm","5","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/16/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/17/2022","AQS","410510080","1","0.7","ppm","8","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/18/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/19/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/20/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/21/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","17","71.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/22/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/23/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/24/2022","AQS","410510080","1","0.5","ppm","6","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/25/2022","AQS","410510080","1","0.5","ppm","6","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/26/2022","AQS","410510080","1","0.3","ppm","3","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/27/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/28/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/29/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/30/2022","AQS","410510080","1","0.2","ppm","2","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"12/31/2022","AQS","410510080","1","0.5","ppm","6","Portland - SE Lafayette","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"01/01/2022","AQS","410670005","1","0.4","ppm","5","Tualatin Bradbury Court (TBC) - Near Road Site","19","79.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/02/2022","AQS","410670005","1","0.4","ppm","5","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/03/2022","AQS","410670005","1","0.2","ppm","2","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"01/04/2022","AQS","410670005","1","0.2","ppm","2","Tualatin Bradbury Court (TBC) - Near Road Site","24","100.0000","42101","Carbon monoxide","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
